t_s,C_center,C_surface,C_mean,R_m
9105.0,2.4371754960941296,1.4946733436835482,1.9341809016522122,0.019219629795292917
9106.0,2.437123226969506,1.4946333168980979,1.9341230659635549,0.019219554542408732
9107.0,2.437070948135053,1.4945932646440543,1.9340652318260911,0.019219479290662263
9108.0,2.4370186595933285,1.4945531870021866,1.9340073992411133,0.01921940404005903
9109.0,2.4369663613445773,1.4945130838104315,1.9339495682088106,0.01921932879059866
9110.0,2.436914053392906,1.4944729553119371,1.9338917387312116,0.019219253542286797
9111.0,2.4368617357408398,1.4944328015839858,1.933833910809593,0.01921917829513087
9112.0,2.4368094083909044,1.4943926227038602,1.9337760844452314,0.019219103049135978
9113.0,2.4367570713456255,1.4943524187488428,1.9337182596394018,0.01921902780430721
9114.0,2.4367047246075284,1.4943121897962164,1.9336604363933814,0.019218952560649663
9115.0,2.4366523681785135,1.4942719358764718,1.93360261470821,0.01921887731816843
9116.0,2.4366000020601652,1.4942316569965528,1.9335447945848092,0.01921880207686728
9117.0,2.4365476262555763,1.4941913532761444,1.9334869760246687,0.01921872683674855
9118.0,2.4364952407671243,1.494151024781465,1.9334291590290096,0.019218651597818485
9119.0,2.436442845597187,1.4941106715787338,1.9333713435990507,0.019218576360081653
9120.0,2.436390440748131,1.494070293970495,1.933313529734307,0.01921850112354265
9121.0,2.43633802622176,1.4940299048427432,1.9332557173434164,0.01921842588810192
9122.0,2.4362856020202575,1.4939895146474051,1.9331979064012137,0.019218350653811462
9123.0,2.4362331681458693,1.4939491421525541,1.933140096900297,0.019218275420780816
9124.0,2.4361807246008778,1.4939087863612428,1.9330822888407961,0.01921820018902747
9125.0,2.4361282713875103,1.4938684510380174,1.9330244822161124,0.019218124958517064
9126.0,2.436075808507989,1.4938281310753325,1.9329666770284553,0.019218049729234864
9127.0,2.4360233359644523,1.4937878266680356,1.9329088732791866,0.0192179745011562
9128.0,2.435970853759106,1.4937475369932274,1.9328510709681312,0.019217899274273954
9129.0,2.4359183618940548,1.493707262634349,1.9327932700949966,0.019217824048581193
9130.0,2.4358658603714547,1.4936670032648136,1.9327354706599154,0.019217748824074593
9131.0,2.4358133491934035,1.4936267589923398,1.9326776726610706,0.019217673600748143
9132.0,2.4357608283620196,1.4935865298073387,1.9326198760975297,0.01921759837859543
9133.0,2.4357082978793896,1.493546315676064,1.9325620809681534,0.01921752315761053
9134.0,2.435655757747608,1.4935061165963583,1.9325042872717642,0.019217447937786562
9135.0,2.4356032079686987,1.4934659324772392,1.9324464950080278,0.019217372719117835
9136.0,2.4355506485447513,1.4934257633007615,1.9323887041759296,0.01921729750159827
9137.0,2.4354980794778696,1.4933856090655866,1.9323309147743044,0.019217222285224846
9138.0,2.435445500770139,1.4933454697505038,1.9322731268021676,0.019217147069991492
9139.0,2.4353929124235405,1.4933053452725253,1.9322153402590991,0.019217071855892578
9140.0,2.4353403144400727,1.4932652355604579,1.9321575551445715,0.019216996642925747
9141.0,2.4352877068218555,1.4932251406129513,1.9320997714574184,0.019216921431087046
9142.0,2.4352350895709463,1.4931850603927832,1.9320419891968001,0.019216846220371214
9143.0,2.435182462689336,1.4931449948410311,1.9319842083620402,0.01921677101077572
9144.0,2.4351298261789367,1.4931049438727644,1.9319264289526532,0.019216695802297602
9145.0,2.435077180041861,1.493064907468848,1.9318686509676672,0.01921662059493138
9146.0,2.435024524280139,1.4930248855828074,1.931810874406312,0.019216545388672953
9147.0,2.4349718588957807,1.4929848781714075,1.9317530992678478,0.019216470183518228
9148.0,2.43491918389068,1.4929448852104676,1.9316953255517098,0.019216394979463997
9149.0,2.4348664992669162,1.4929049066453028,1.9316375532570527,0.019216319776509467
9150.0,2.4348138050264994,1.4928649424326734,1.9315797823831362,0.019216244574648794
9151.0,2.4347611011714396,1.4928249925293402,1.9315220129292208,0.019216169373878263
9152.0,2.434708387703697,1.4927850569795538,1.9314642448948205,0.019216094174194148
9153.0,2.4346556646253075,1.4927451356926065,1.9314064782790572,0.019216018975592723
9154.0,2.4346029319382807,1.4927052286278988,1.9313487130811988,0.019215943778074493
9155.0,2.434550189644623,1.4926653357471156,1.9312909493005195,0.0192158685816339
9156.0,2.4344974377463418,1.4926254570119417,1.9312331869362926,0.019215793386267485
9157.0,2.4344446762454437,1.4925855923840616,1.9311754259877942,0.01921571819197188
9158.0,2.43439190514398,1.4925457418486283,1.9311176664543976,0.01921564299874372
9159.0,2.4343391244440746,1.4925059054310288,1.9310599083356512,0.01921556780658188
9160.0,2.434286334147654,1.4924660830488652,1.9310021516306395,0.019215492615483245
9161.0,2.434233534256735,1.4924262746692296,1.9309443963386603,0.019215417425443988
9162.0,2.434180724773335,1.4923864802592137,1.9308866424590105,0.019215342236461038
9163.0,2.4341279056994707,1.4923466997859096,1.9308288899909885,0.01921526704853133
9164.0,2.434075077037159,1.4923069332164087,1.9307711389338909,0.019215191861653342
9165.0,2.4340222387887422,1.4922671805583776,1.930713389287262,0.01921511667582559
9166.0,2.433969390956344,1.4922274417921733,1.9306556410504792,0.019215041491043354
9167.0,2.433916533541825,1.4921877168653324,1.9305978942227218,0.01921496630730371
9168.0,2.4338636665472353,1.4921480057490901,1.9305401488033118,0.019214891124603745
9169.0,2.433810789974625,1.4921083084146824,1.9304824047915723,0.01921481594294054
9170.0,2.4337579038260446,1.4920686248333452,1.9304246621868255,0.01921474076231118
9171.0,2.4337050081035443,1.492028954976314,1.930366920988394,0.019214665582712745
9172.0,2.433652102810152,1.4919892988614951,1.9303091811959439,0.019214590404143455
9173.0,2.433599187947509,1.4919496564406658,1.930251442808654,0.019214515226603945
9174.0,2.433546263517625,1.4919100276830004,1.9301937058258325,0.019214440050088526
9175.0,2.433493329522609,1.4918704125626665,1.9301359702468222,0.01921436487459448
9176.0,2.433440385964575,1.4918308110538316,1.9300782360709687,0.019214289700119094
9177.0,2.4333874328456333,1.4917912231306634,1.9300205032976157,0.019214214526659647
9178.0,2.433334470167953,1.491751648769225,1.929962771926121,0.019214139354213428
9179.0,2.433281497934155,1.4917120879605834,1.929905041955958,0.01921406418277772
9180.0,2.4332285161464844,1.4916725412874299,1.9298473134278709,0.019213989012359104
9181.0,2.4331755248072535,1.4916330111081957,1.9297895865040704,0.019213913843304516
9182.0,2.4331225239187733,1.491593490907152,1.929731861218744,0.019213838675703195
9183.0,2.43306951348332,1.4915539664310473,1.9296741376207476,0.019213763509553658
9184.0,2.433016493503995,1.4915144321530833,1.9296164157306446,0.019213688344761618
9185.0,2.432963463981141,1.4914748875411084,1.9295586955291164,0.01921361318131205
9186.0,2.4329104249209377,1.4914353305616266,1.9295009770177292,0.019213538019213296
9187.0,2.432857376322455,1.491395761626814,1.9294432601973772,0.01921346285846477
9188.0,2.4328043181893366,1.4913561810070863,1.9293855450655617,0.019213387699077596
9189.0,2.4327512505241065,1.4913165886718454,1.9293278316204334,0.0192133125410615
9190.0,2.4326981733266906,1.4912769845638343,1.929270119862797,0.019213237384418127
9191.0,2.432645086603126,1.4912373684121516,1.9292124097907872,0.01921316222915292
9192.0,2.432591990354199,1.491197740186077,1.9291547014044113,0.019213087075265808
9193.0,2.4325388845822467,1.4911580998389606,1.9290969947061578,0.019213011922759256
9194.0,2.432485769289669,1.4911184472456043,1.9290392896943203,0.019212936771637316
9195.0,2.432432644478844,1.49107878230858,1.9289815863686743,0.01921286162190242
9196.0,2.4323795101524497,1.4910391049892484,1.9289238847298567,0.01921278647355722
9197.0,2.432326366313717,1.4909994153572224,1.9288661847800892,0.019212711326604466
9198.0,2.4322732129647706,1.4909597132655412,1.9288084865184232,0.019212636181049823
9199.0,2.4322200501081648,1.4909199986513493,1.92875078994514,0.01921256103689613
9200.0,2.4321668777468117,1.490880271555483,1.9286930950612762,0.01921248589414609
9201.0,2.432113695883617,1.4908405320170897,1.9286354018678535,0.019212410752802944
9202.0,2.4320605045210386,1.4908007799453868,1.9285777103649524,0.019212335612869322
9203.0,2.4320073036617464,1.490761015310961,1.9285200205530972,0.01921226047434829
9204.0,2.431954093308701,1.4907212381784762,1.92846233243304,0.019212185337243167
9205.0,2.4319008734646284,1.4906814485367452,1.9284046460053497,0.019212110201557078
9206.0,2.4318476441321932,1.4906416463547114,1.9283469612705475,0.019212035067291848
9207.0,2.4317944053141267,1.4906018316229643,1.928289278229207,0.019211959934449782
9208.0,2.4317411570139447,1.4905620044421197,1.9282315968817378,0.019211884803034315
9209.0,2.431687899233964,1.4905221647445386,1.9281739172288008,0.019211809673048242
9210.0,2.4316346319769386,1.4904823125240851,1.9281162392709636,0.019211734544493663
9211.0,2.4315813552456467,1.4904424477778144,1.9280585630087896,0.01921165941737288
9212.0,2.4315280690428653,1.4904025705027812,1.9280008884428432,0.0192115842916892
9213.0,2.431474773371373,1.4903626806960406,1.9279432155736875,0.019211509167445344
9214.0,2.4314214682345425,1.490322778402418,1.9278855444018617,0.01921143404464403
9215.0,2.4313681536358698,1.4902828636765182,1.927827874927897,0.019211358923287986
9216.0,2.431314829577552,1.4902429364688412,1.9277702071523835,0.01921128380337992
9217.0,2.4312614960624575,1.4902029967838195,1.9277125410758804,0.019211208684921186
9218.0,2.4312081530934573,1.4901630446258858,1.9276548766989476,0.019211133567914804
9219.0,2.43115480067342,1.4901230799994727,1.927597214022145,0.019211058452363716
9220.0,2.4311014388052157,1.490083102909013,1.9275395530460322,0.019210983338270538
9221.0,2.43104806749335,1.4900431134466459,1.9274818937712068,0.019210908225637903
9222.0,2.430994686740088,1.4900031115843833,1.927424236198215,0.019210833114468417
9223.0,2.430941296548195,1.4899630973211,1.927366580327614,0.019210758004764596
9224.0,2.4308878969206518,1.4899230706671402,1.927308926159966,0.01921068289652681
9225.0,2.4308344878604378,1.489883031632848,1.9272512736958336,0.019210607789759023
9226.0,2.4307810693705325,1.4898429802285664,1.9271936229357784,0.019210532684463735
9227.0,2.4307276414543884,1.4898029164788993,1.927135973880368,0.01921045758064343
9228.0,2.4306742041160407,1.4897628404260876,1.9270783265301723,0.019210382478300602
9229.0,2.430620757357729,1.4897227520580976,1.9270206808857477,0.01921030737743774
9230.0,2.4305673011825335,1.489682651388298,1.9269630369476576,0.019210232278056676
9231.0,2.4305138355935334,1.4896425384300582,1.9269053947164656,0.019210157180158713
9232.0,2.4304603605938095,1.4896024131967474,1.926847754192734,0.01921008208374723
9233.0,2.4304068761864412,1.4895622757017344,1.926790115377026,0.0192100069888246
9234.0,2.4303533823754253,1.4895221259693465,1.9267324782698665,0.019209931895393204
9235.0,2.430299879163726,1.4894819640115777,1.926674842871823,0.019209856803455404
9236.0,2.430246366554273,1.4894417898399928,1.9266172091834655,0.019209781713013574
9237.0,2.4301928445502297,1.4894016034689583,1.9265595772053536,0.01920970662406973
9238.0,2.430139313154759,1.4893614049128405,1.9265019469380469,0.019209631536625752
9239.0,2.4300857723710254,1.4893211941860058,1.9264443183821047,0.01920955645070973
9240.0,2.4300322222024233,1.4892809812407848,1.9263866915622108,0.01920948136635822
9241.0,2.429978662652396,1.489240778020626,1.926329066507883,0.01920940628370304
9242.0,2.4299250937241177,1.4892005974353688,1.9262714432496846,0.019209331202918158
9243.0,2.429871515420871,1.4891604485954055,1.9262138218094393,0.019209256124086634
9244.0,2.4298179277458383,1.489120329134036,1.9261562021791696,0.019209181047210106
9245.0,2.4297643307022705,1.4890802424380416,1.9260985843659657,0.019209105972278834
9246.0,2.429710724293409,1.4890401834593072,1.926040968355592,0.0192090308992939
9247.0,2.4296571085225254,1.4890001522083705,1.9259833541468263,0.01920895582820048
9248.0,2.429603483392887,1.4889601472318457,1.9259257417347078,0.019208880758984904
9249.0,2.429549848907763,1.4889201681558302,1.9258681311170371,0.019208805691624982
9250.0,2.42949620507045,1.4888802148520752,1.9258105222924595,0.019208730626096644
9251.0,2.429442551884218,1.488840286592932,1.9257529152578867,0.019208655562408174
9252.0,2.42938888935237,1.488800383631846,1.9256953100129657,0.019208580500541025
9253.0,2.4293352174781844,1.4887605054381534,1.925637706555179,0.01920850544047959
9254.0,2.429281536264964,1.4887206520758656,1.9255801048836518,0.019208430382228938
9255.0,2.4292278457159964,1.4886808232712547,1.925522504996576,0.019208355325775334
9256.0,2.4291741458345997,1.4886410189393575,1.925464906892738,0.019208280271108574
9257.0,2.4291204366240606,1.4886012388820522,1.9254073105705258,0.01920820521822815
9258.0,2.4290667180876713,1.4885614829222367,1.925349716028401,0.019208130167124443
9259.0,2.429012990228727,1.4885217508922983,1.9252921232648592,0.019208055117790005
9260.0,2.428959253050558,1.4884820427144834,1.9252345322787598,0.019207980070221002
9261.0,2.4289055065564766,1.48844235826645,1.9251769430687797,0.019207905024409947
9262.0,2.42885175074977,1.4884026973606563,1.9251193556333344,0.0192078299803504
9263.0,2.428797985633741,1.488363059849083,1.925061769970999,0.019207754938040614
9264.0,2.4287442112117144,1.4883234456376337,1.9250041860805702,0.019207679897471876
9265.0,2.4286904274870387,1.4882838546955939,1.9249466039611054,0.019207604858638136
9266.0,2.428636634462998,1.488244286828874,1.9248890236109908,0.019207529821533353
9267.0,2.4285828321429053,1.4882047419117386,1.9248314450288913,0.019207454786151486
9268.0,2.428529020530076,1.4881652198303348,1.9247738682135223,0.01920737975249055
9269.0,2.428475199627888,1.4881257206177991,1.9247162931641881,0.019207304720546214
9270.0,2.428421369439628,1.4880862440888276,1.924658719879316,0.019207229690310888
9271.0,2.4283675299686163,1.4880467901384509,1.9246011483576557,0.01920715466177912
9272.0,2.428313681218173,1.4880073586616993,1.9245435785979574,0.019207079634945484
9273.0,2.428259823191746,1.4879679497476175,1.9244860105997672,0.019207004609805504
9274.0,2.4282059558926115,1.4879285632227672,1.9244284443615554,0.019206929586359413
9275.0,2.4281520793240747,1.4878891989610863,1.9243708798819843,0.01920685456459878
9276.0,2.428098193489464,1.4878498568692369,1.9243133171598514,0.019206779544518732
9277.0,2.428044298392107,1.4878105368538816,1.924255756193955,0.019206704526114376
9278.0,2.427990394035332,1.487771238821683,1.9241981969830926,0.01920662950938082
9279.0,2.4279364804224657,1.487731962679303,1.9241406395260616,0.01920655449431683
9280.0,2.427882557557047,1.4876927085321277,1.924083083822522,0.019206479480917266
9281.0,2.4278286254423986,1.487653476282368,1.9240255298712523,0.019206404469176742
9282.0,2.4277746840817827,1.4876142657748261,1.9239679776707823,0.019206329459090773
9283.0,2.4277207334785436,1.4875750769311618,1.9239104272199732,0.019206254450654884
9284.0,2.427666773636025,1.4875359096730347,1.9238528785176896,0.019206179443866454
9285.0,2.42761280455757,1.4874967639221053,1.9237953315627936,0.019206104438724107
9286.0,2.4275588262465226,1.4874576396000332,1.9237377863541474,0.01920602943522053
9287.0,2.4275048387064704,1.4874185367608659,1.9236802428912279,0.01920595443335146
9288.0,2.4274508419408787,1.4873794553919133,1.9236227011732023,0.01920587943311263
9289.0,2.427396835952937,1.4873403953316864,1.9235651611985471,0.019205804434499776
9290.0,2.4273428207460137,1.487301356515084,1.9235076229661874,0.019205729437508635
9291.0,2.4272887963234773,1.4872623388770057,1.9234500864750472,0.019205654442134935
9292.0,2.427234762688695,1.4872233423523504,1.92339255172405,0.01920557944837442
9293.0,2.427180719845036,1.4871843668760174,1.9233350187121203,0.0192055044561306
9294.0,2.427126667796097,1.4871454092112892,1.9232774874141896,0.019205429465451333
9295.0,2.4270726065455737,1.487106464764069,1.9232199577949198,0.019205354476335115
9296.0,2.42701853609656,1.487067537263963,1.9231624298819427,0.019205279488774058
9297.0,2.4269644564524566,1.4870286261878056,1.9231049036707166,0.01920520450276029
9298.0,2.426910367616665,1.4869897310124311,1.9230473791567007,0.019205129518285922
9299.0,2.426856269592587,1.486950851214674,1.9229898563353534,0.01920505453534308
9300.0,2.4268021623836225,1.4869119862713687,1.922932335202134,0.019204979553923886
9301.0,2.4267480459932056,1.486873130333956,1.922874815720106,0.019204904573781142
9302.0,2.426693920425017,1.4868342361661906,1.9228172976005609,0.01920482959420294
9303.0,2.4266397856825384,1.4867953012010695,1.9227597807750774,0.019204754614992513
9304.0,2.426585641769255,1.486756326206618,1.9227022651951042,0.019204679636128572
9305.0,2.426531488688614,1.4867173230373556,1.9226447508990394,0.019204604657701678
9306.0,2.4264773264440973,1.486678293542661,1.9225872379030098,0.019204529679845393
9307.0,2.4264231550392066,1.4866392391992407,1.9225297262138634,0.01920445470257839
9308.0,2.426368974477443,1.4866001614261135,1.922472215842077,0.019204379725972172
9309.0,2.4263147847623143,1.4865610618935694,1.9224147067939232,0.019204304749992296
9310.0,2.4262605858973534,1.486521940370689,1.922357199068447,0.01920422977468122
9311.0,2.4262063778860776,1.4864827981772328,1.922299692671803,0.019204154800020166
9312.0,2.4261521607320398,1.4864436349660155,1.9222421876011013,0.01920407982602649
9313.0,2.4260979344387685,1.4864044515292056,1.9221846838601544,0.019204004852707512
9314.0,2.4260436990098317,1.486365247936812,1.9221271814489544,0.019203929880072808
9315.0,2.425989454448778,1.4863260246295542,1.922069680369452,0.01920385490813518
9316.0,2.425935200759238,1.4862867819464474,1.9220121806243833,0.019203779936900228
9317.0,2.4258809379447226,1.4862475202195518,1.9219546822143867,0.019203704966376446
9318.0,2.4258266660087884,1.4862082397835816,1.9218971851409004,0.01920362999657143
9319.0,2.4257723849549917,1.4861689409732513,1.9218396894053624,0.019203555027489102
9320.0,2.4257180947870154,1.4861296238299244,1.9217821950094192,0.019203480059139605
9321.0,2.4256637955084486,1.4860902886151228,1.9217247019545602,0.01920340509153071
9322.0,2.4256094871228275,1.4860509357099538,1.9216672102421914,0.019203330124669394
9323.0,2.4255551696337307,1.4860115653970734,1.9216097198737883,0.01920325515855238
9324.0,2.4255008430447784,1.4859721778417467,1.9215522308505772,0.01920318019319135
9325.0,2.425446507359736,1.4859327727875706,1.9214947431728935,0.01920310522859256
9326.0,2.4253921625821055,1.4858933507402237,1.921437256842683,0.019203030264762264
9327.0,2.425337808715492,1.48585391190609,1.9213797718612602,0.019202955301698438
9328.0,2.4252834457635015,1.485814456491554,1.9213222882299392,0.01920288033940995
9329.0,2.4252290737298834,1.4857749843545567,1.9212648059488797,0.019202805377902105
9330.0,2.4251746926182536,1.4857354956765079,1.9212073250193131,0.01920273041718008
9331.0,2.4251203024322057,1.485695990693382,1.921149845442651,0.019202655457242323
9332.0,2.4250659031753674,1.4856564695562462,1.9210923672200235,0.019202580498096554
9333.0,2.4250114948514265,1.4856169323010262,1.9210348903520824,0.019202505539748355
9334.0,2.424957077464159,1.4855773787891149,1.9209774148387482,0.01920243058220245
9335.0,2.4249026510170832,1.4855378093868288,1.9209199406820503,0.019202355625463578
9336.0,2.4248482155138396,1.4854982242228942,1.920862467883026,0.019202280669536456
9337.0,2.424793770958067,1.4854586234260372,1.9208049964427127,0.019202205714423704
9338.0,2.4247393173534055,1.4854190071249842,1.9207475263621483,0.019202130760123188
9339.0,2.424684854703495,1.4853793754484614,1.9206900576423693,0.01920205580664422
9340.0,2.424630383011989,1.4853397284895393,1.9206325902842678,0.019201980853990972
9341.0,2.424575902282704,1.4853000658794713,1.9205751242868367,0.01920190590216761
9342.0,2.424521412519167,1.4852603880627098,1.9205176596524112,0.019201830951178313
9343.0,2.4244669137250283,1.4852206951417282,1.9204601963819206,0.019201756001027245
9344.0,2.4244124059039365,1.4851809872190005,1.9204027344762935,0.019201681051713087
9345.0,2.42435788905954,1.4851412643970008,1.9203452739364613,0.019201606103239125
9346.0,2.424303363195489,1.4851015267782026,1.9202878147633522,0.0192015311556116
9347.0,2.424248828315432,1.48506177446508,1.9202303569578965,0.019201456208834167
9348.0,2.424194284422948,1.485022007146405,1.9201729005193593,0.019201381262910475
9349.0,2.4241397315217155,1.484982225103193,1.9201154454493885,0.019201306317844172
9350.0,2.424085169615389,1.484942428464045,1.9200579917490193,0.019201231373638855
9351.0,2.4240305987076134,1.4849026173084066,1.9200005394190878,0.01920115643029152
9352.0,2.4239760188020343,1.4848627917157233,1.9199430884604316,0.019201081487809687
9353.0,2.423921429902297,1.4848229517654408,1.9198856388738872,0.019201006546196636
9354.0,2.4238668320120462,1.4847830975370049,1.919828190660292,0.019200931605455638
9355.0,2.4238122251346033,1.4847432384738128,1.9197707438904452,0.019200856665589978
9356.0,2.423757609273614,1.4847033746300096,1.9197132985649954,0.01920078172660293
9357.0,2.4237029844328304,1.4846635030210855,1.9196558546618867,0.019200706788497217
9358.0,2.423648350615873,1.484623624433631,1.9195984121872398,0.01920063185127438
9359.0,2.423593707826362,1.4845837396542367,1.9195409711471754,0.019200556914990143
9360.0,2.4235390560679186,1.4845438494694925,1.9194835315478134,0.019200481979854595
9361.0,2.4234843953441634,1.484503954665989,1.919426093395274,0.01920040704597511
9362.0,2.423429725658637,1.4844640655727783,1.9193686567569832,0.019200332113767808
9363.0,2.4233750470147206,1.4844242113393051,1.9193112218212782,0.01920025718336334
9364.0,2.4233203594159543,1.4843843878041574,1.9192537886008874,0.0192001822547263
9365.0,2.423265662865845,1.4843445966783189,1.9191963571351418,0.019200107327855254
9366.0,2.423210957367933,1.4843048294899421,1.919138927386897,0.01920003240268821
9367.0,2.42315624292573,1.4842650857224646,1.9190814993586491,0.019199957479251104
9368.0,2.423101519542745,1.484225363125176,1.9190240730330235,0.019199882557447364
9369.0,2.4230467872224404,1.4841856626123813,1.918966648411417,0.019199807637304417
9370.0,2.422992045968333,1.4841459815271825,1.9189092254824784,0.019199732718795232
9371.0,2.4229372957838784,1.4841063197444315,1.9188518042454819,0.019199657801894414
9372.0,2.4228825366725224,1.4840666774962945,1.9187943847015934,0.019199582886604404
9373.0,2.422827768637754,1.484027053491232,1.9187369668439265,0.019199507972924076
9374.0,2.4227729916829475,1.483987448546305,1.918679550677362,0.019199433060833212
9375.0,2.4227182058115777,1.4839478619155695,1.9186221361978806,0.019199358150319982
9376.0,2.4226634110270506,1.483908293447495,1.9185647234046972,0.019199283241395915
9377.0,2.422608607332743,1.483868743101046,1.9185073122975362,0.019199208334043257
9378.0,2.422553794732095,1.483829210605874,1.9184499028750648,0.019199133428254026
9379.0,2.4224989732282816,1.4837896957264953,1.9183924951348252,0.019199058524025838
9380.0,2.422444142824816,1.4837501982920298,1.9183350890764568,0.019198983621357597
9381.0,2.4223893035251067,1.4837107181112656,1.9182776846989373,0.01919890872023994
9382.0,2.4223344553325488,1.4836712549907873,1.9182202820011762,0.019198833820667126
9383.0,2.4222795982505385,1.4836318087371803,1.9181628809820805,0.019198758922639718
9384.0,2.422224732282156,1.4835923793582655,1.918105481640349,0.019198684026150367
9385.0,2.422169857430722,1.4835529667089655,1.91804808397484,0.019198609131194373
9386.0,2.422114973699719,1.4835135705404758,1.9179906879845188,0.019198534237769575
9387.0,2.422060081092499,1.483474190687356,1.9179332936682636,0.01919845934587306
9388.0,2.422005179612414,1.483434826984166,1.9178759010249533,0.01919838445549846
9389.0,2.4219502692626205,1.483395479426269,1.917818510053827,0.01919830956664141
9390.0,2.4218953500460927,1.4833561481599122,1.9177611207544594,0.019198234679297554
9391.0,2.421840421966398,1.483316832842364,1.9177037331253342,0.01919815979346252
9392.0,2.4217854850268337,1.4832775333525983,1.9176463471654288,0.019198084909133436
9393.0,2.421730539230699,1.483238249569589,1.9175889628737213,0.01919801002631205
9394.0,2.421675584581264,1.4831989813898294,1.9175315802492514,0.019197935144990203
9395.0,2.421620621081236,1.4831597290634893,1.9174741992922935,0.01919786026516403
9396.0,2.4215656487342043,1.4831204922874168,1.9174168200011896,0.01919778538682967
9397.0,2.421510667543414,1.4830812709731114,1.917359442375032,0.019197710509983274
9398.0,2.421455677512112,1.4830420650320724,1.9173020664129115,0.019197635634620968
9399.0,2.421400678643545,1.4830028743757995,1.9172446921139215,0.01919756076074628
9400.0,2.4213456709402545,1.4829636991872097,1.9171873194783504,0.019197485888351996
9401.0,2.421290654405693,1.4829245392986123,1.917129948504942,0.01919741101743427
9402.0,2.421235629043258,1.4828853945632257,1.9170725791925298,0.019197336147989727
9403.0,2.421180594856162,1.4828462649056489,1.9170152115402637,0.019197261280015004
9404.0,2.421125551847618,1.4828071502504807,1.9169578455472935,0.019197186413506737
9405.0,2.4210705000208375,1.4827680505223202,1.9169004812127686,0.019197111548465037
9406.0,2.4210154393790333,1.4827289656457663,1.9168431185358383,0.0191970366848871
9407.0,2.4209603699254183,1.482689895545418,1.9167857575156524,0.01919696182276835
9408.0,2.420905291662866,1.4826508402593706,1.9167283981518588,0.019196886962105777
9409.0,2.420850204593869,1.4826117999539823,1.916671040444665,0.019196812102896366
9410.0,2.4207951087222583,1.482572774346234,1.9166136843923116,0.019196737245137107
9411.0,2.420740004051201,1.482533763375849,1.9165563299940145,0.019196662388818026
9412.0,2.4206848905838654,1.48249476698255,1.91649897724899,0.01919658753392606
9413.0,2.4206297683234177,1.48245578510606,1.9164416261564525,0.019196512680468705
9414.0,2.420574637273026,1.482416817686102,1.91638427671562,0.01919643782844236
9415.0,2.420519497435858,1.4823778646623986,1.9163269289257072,0.019196362977843436
9416.0,2.4204643488150803,1.482338925974673,1.9162695827859302,0.019196288128668346
9417.0,2.4204091914132118,1.4822999937244985,1.9162122382471154,0.019196213280913487
9418.0,2.4203540252336286,1.4822610703767751,1.916154895324069,0.019196138434575277
9419.0,2.4202988502795555,1.4822221565588978,1.916097554020252,0.019196063589650116
9420.0,2.4202436665541134,1.482183251655797,1.9160402143314548,0.019195988746134412
9421.0,2.4201884740604243,1.482144355052403,1.9159828762534683,0.019195913903953928
9422.0,2.4201332728016096,1.4821054661336466,1.9159255397820838,0.01919583906294914
9423.0,2.420078062780729,1.4820665817490906,1.9158682048943507,0.019195764223098367
9424.0,2.4200228440007847,1.482027696375054,1.915810871549776,0.01919568938438825
9425.0,2.419967616464984,1.4819888129105492,1.9157535397701253,0.019195614546758093
9426.0,2.419912380176436,1.4819499302389145,1.915696209547483,0.019195539710290407
9427.0,2.4198571351382503,1.4819110472434882,1.9156388808739317,0.01919546487494942
9428.0,2.4198018813535356,1.481872162807609,1.9155815537415544,0.019195390040770748
9429.0,2.4197466188254015,1.481833275814615,1.915524228142435,0.01919531520776683
9430.0,2.4196913475570145,1.4817943928154012,1.9154669041073429,0.01919524037593247
9431.0,2.419636067551472,1.4817555111390406,1.9154095816205203,0.01919516554527277
9432.0,2.419580778811881,1.4817166292948782,1.9153522606721622,0.019195090715801683
9433.0,2.4195254813413567,1.4816777469815128,1.915294941258467,0.01919501588752245
9434.0,2.4194701751430143,1.4816388638975433,1.9152376233756294,0.01919494106041431
9435.0,2.419414860220052,1.4815999823490986,1.9151803070429243,0.019194866234493003
9436.0,2.419359536575612,1.4815611029058908,1.915122992264258,0.0191947914097613
9437.0,2.419304204212785,1.4815222244601318,1.9150656790286902,0.019194716586212867
9438.0,2.419248863134698,1.481483347101641,1.9150083673358802,0.019194641763848413
9439.0,2.4191935133444793,1.4814444709202383,1.9149510571854864,0.01919456694267035
9440.0,2.4191381548453075,1.4814055961871524,1.9148937485813737,0.0191944921226792
9441.0,2.4190827876403813,1.481366723247915,1.9148364415291292,0.01919441730387541
9442.0,2.4190274117327872,1.4813278520425461,1.9147791360249395,0.019194342486259564
9443.0,2.418972027125665,1.4812889827042595,1.914721832069468,0.019194267669832198
9444.0,2.418916633822154,1.4812501153662683,1.9146645296633822,0.019194192854594165
9445.0,2.418861231828301,1.4812112501336674,1.9146072288072824,0.019194118040545865
9446.0,2.418805821154918,1.4811723868551578,1.9145499295007258,0.0191940432276878
9447.0,2.418750401790848,1.4811335255427938,1.914492631743524,0.019193968416020533
9448.0,2.4186949737360903,1.481094666196575,1.9144353355356776,0.019193893605544608
9449.0,2.4186395369906446,1.4810558088165016,1.914378040877186,0.01919381879626058
9450.0,2.4185840915545116,1.4810169534025737,1.9143207477680495,0.019193743988169
9451.0,2.4185286375045134,1.4809781004471494,1.9142634562080079,0.019193669181268497
9452.0,2.418473174783323,1.4809392495828175,1.9142061661972547,0.01919359437555905
